year,bujiness_classify,doc_type,label_jpn,prefix,element,periodType,balance,abstract
2014,cai,cf,債務免除益、営業活動によるキャッシュ・フロー,jppfs_cor,GainOnForgivenessOfDebtOpeCF,duration,,false
2014,cai,cf,災害損失、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnDisasterOpeCF,duration,,false
2014,cai,cf,受取補償金、営業活動によるキャッシュ・フロー,jppfs_cor,CompensationIncomeOpeCF,duration,,false
2014,cai,cf,移転補償金、営業活動によるキャッシュ・フロー,jppfs_cor,CompensationForRemovalOpeCF,duration,,false
2014,cai,cf,収用補償金、営業活動によるキャッシュ・フロー,jppfs_cor,CompensationIncomeForExpropriationOpeCF,duration,,false
2014,cai,cf,工事負担金等受入額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromContributionForConstructionOpeCF,duration,,false
2014,cai,cf,補助金収入、営業活動によるキャッシュ・フロー,jppfs_cor,SubsidyIncomeOpeCF,duration,,false
2014,cai,cf,助成金収入、営業活動によるキャッシュ・フロー,jppfs_cor,SubsidyIncome2OpeCF,duration,,false
2014,cai,cf,保険差益、営業活動によるキャッシュ・フロー,jppfs_cor,GainOnInsuranceClaimOpeCF,duration,,false
2014,cai,cf,新株予約権戻入益、営業活動によるキャッシュ・フロー,jppfs_cor,GainOnReversalOfSubscriptionRightsToSharesOpeCF,duration,,false
2014,cai,cf,段階取得に係る差損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnStepAcquisitionsOpeCF,duration,,false
2014,cai,cf,持分変動損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnChangeInEquityOpeCF,duration,,false
2014,cai,cf,事業再編損、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnBusinessRestructuringOpeCF,duration,,false
2014,cai,cf,事業整理損、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnLiquidationOfBusinessOpeCF,duration,,false
2014,cai,cf,事業撤退損、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnWithdrawalFromBusinessOpeCF,duration,,false
2014,cai,cf,関係会社事業損失、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnBusinessOfSubsidiariesAndAffiliatesOpeCF,duration,,false
2014,cai,cf,事業構造改善費用、営業活動によるキャッシュ・フロー,jppfs_cor,BusinessStructureImprovementExpensesOpeCF,duration,,false
2014,cai,cf,関係会社整理損、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnLiquidationOfSubsidiariesAndAffiliatesOpeCF,duration,,false
2014,cai,cf,子会社整理損、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnLiquidationOfSubsidiariesOpeCF,duration,,false
2014,cai,cf,関係会社清算損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnLiquidationOfSubsidiariesAndAffiliatesOpeCF,duration,,false
2014,cai,cf,子会社清算損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnLiquidationOfSubsidiariesOpeCF,duration,,false
2014,cai,cf,事業譲渡損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnTransferOfBusinessOpeCF,duration,,false
2014,cai,cf,店舗閉鎖損失、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnStoreClosingsOpeCF,duration,,false
2014,cai,cf,移転費用、営業活動によるキャッシュ・フロー,jppfs_cor,RelocationExpensesOpeCF,duration,,false
2014,cai,cf,受取和解金、営業活動によるキャッシュ・フロー,jppfs_cor,SettlementReceivedOpeCF,duration,,false
2014,cai,cf,和解金、営業活動によるキャッシュ・フロー,jppfs_cor,SettlementPackageOpeCF,duration,,false
2014,cai,cf,訴訟和解金、営業活動によるキャッシュ・フロー,jppfs_cor,LitigationSettlementOpeCF,duration,,false
2014,cai,cf,訴訟関連損失、営業活動によるキャッシュ・フロー,jppfs_cor,LossOnLitigationOpeCF,duration,,false
2014,cai,cf,特別退職金、営業活動によるキャッシュ・フロー,jppfs_cor,ExtraRetirementPaymentOpeCF,duration,,false
2014,cai,cf,役員退職慰労金、営業活動によるキャッシュ・フロー,jppfs_cor,DirectorsRetirementBenefitsOpeCF,duration,,false
2014,cai,cf,退職給付会計基準変更時差異の処理額、営業活動によるキャッシュ・フロー,jppfs_cor,AmortizationOfNetRetirementBenefitObligationAtTransitionOpeCF,duration,,false
2014,cai,cf,退職給付信託設定損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnSecuritiesContributionToEmployeesRetirementBenefitsTrustOpeCF,duration,,false
2014,cai,cf,厚生年金基金代行返上損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,LossGainOnTransferOfBenefitObligationRelatingToEmployeesPensionFundOpeCF,duration,,false
2014,cai,cf,雑損失、営業活動によるキャッシュ・フロー,jppfs_cor,MiscellaneousExpensesOpeCF,duration,,false
2014,cai,cf,雑収入、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromMiscellaneousIncomeOpeCF,duration,,false
2014,cai,cf,その他の営業外損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,OtherNonOperatingExpensesIncomeOpeCF,duration,,false
2014,cai,cf,その他の特別損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,OtherExtraordinaryLossIncomeOpeCF,duration,,false
2014,cai,cf,その他の損益（△は益）、営業活動によるキャッシュ・フロー,jppfs_cor,OtherLossGainOpeCF,duration,,false
2014,cai,cf,営業債権の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInOperatingReceivablesOpeCF,duration,,false
2014,cai,cf,営業債務の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInOperatingDebtOpeCF,duration,,false
2014,cai,cf,割引手形の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInNotesDiscountedOpeCF,duration,,false
2014,cai,cf,リース債権及びリース投資資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,NetDecreaseIncreaseInLeaseReceivablesAndInvestmentAssetsOpeCF,duration,,false
2014,cai,cf,販売用不動産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInRealEstateForSaleOpeCF,duration,,false
2014,cai,cf,割賦売掛金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInAccountsReceivableInstallmentOpeCF,duration,,false
2014,cai,cf,立替金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInAdvancesPaidOpeCF,duration,,false
2014,cai,cf,預け金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInDepositsPaidOpeCF,duration,,false
2014,cai,cf,前受収益の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInUnearnedRevenueOpeCF,duration,,false
2014,cai,cf,前受金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAdvancesReceivedOpeCF,duration,,false
2014,cai,cf,前渡金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInAdvancePaymentsOpeCF,duration,,false
2014,cai,cf,前払年金費用の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInPrepaidPensionCostsOpeCF,duration,,false
2014,cai,cf,前払費用の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInPrepaidExpensesOpeCF,duration,,false
2014,cai,cf,保険積立金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInInsuranceFundsOpeCF,duration,,false
2014,cai,cf,貯蔵品の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInSuppliesOpeCF,duration,,false
2014,cai,cf,未収消費税等の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInConsumptionTaxesRefundReceivableOpeCF,duration,,false
2014,cai,cf,未収入金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInAccountsReceivableOtherOpeCF,duration,,false
2014,cai,cf,未成業務受入金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAdvancesReceivedOnUncompletedServicesOpeCF,duration,,false
2014,cai,cf,未払金及び未払費用の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccountsPayableOtherAndAccruedExpensesOpeCF,duration,,false
2014,cai,cf,未払金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccountsPayableOtherOpeCF,duration,,false
2014,cai,cf,未払費用の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccruedExpensesOpeCF,duration,,false
2014,cai,cf,未払債務の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccruedLiabilitiesOpeCF,duration,,false
2014,cai,cf,未払消費税等の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccruedConsumptionTaxesOpeCF,duration,,false
2014,cai,cf,未払賞与の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccountsPayableBonusesOpeCF,duration,,false
2014,cai,cf,未払法人税等（外形標準課税）の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInIncomeTaxesPayableTheFactorBasedTaxOpeCF,duration,,false
2014,cai,cf,未払人件費の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInAccountsPayableLaborCostOpeCF,duration,,false
2014,cai,cf,未払又は未収消費税等の増減額、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInConsumptionTaxesReceivablePayableOpeCF,duration,,false
2014,cai,cf,預り金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInDepositsReceivedOpeCF,duration,,false
2014,cai,cf,長期前払費用の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInLongTermPrepaidExpensesOpeCF,duration,,false
2014,cai,cf,長期未払金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInLongTermAccountsPayableOtherOpeCF,duration,,false
2014,cai,cf,長期預り金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInLongTermDepositsReceivedOpeCF,duration,,false
2014,cai,cf,破産更生債権等の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInClaimsProvableInBankruptcyClaimsProvableInRehabilitationOpeCF,duration,,false
2014,cai,cf,敷金及び保証金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInLeaseAndGuaranteeDepositsOpeCF,duration,,false
2014,cai,cf,差入保証金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInGuaranteeDepositsOpeCF,duration,,false
2014,cai,cf,預り敷金及び保証金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInLeaseAndGuaranteeDepositsReceivedOpeCF,duration,,false
2014,cai,cf,預り保証金の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInGuaranteeDepositsReceivedOpeCF,duration,,false
2014,cai,cf,営業貸付金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInOperatingLoansReceivableOpeCF,duration,,false
2014,cai,cf,営業投資有価証券の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInInvestmentSecuritiesForSaleOpeCF,duration,,false
2014,cai,cf,固定化営業債権の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInBadDebtsOpeCF,duration,,false
2014,cai,cf,割賦利益繰延の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInDeferredInstallmentIncomeOpeCF,duration,,false
2014,cai,cf,商業手形の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInCommercialNotesOpeCF,duration,,false
2014,cai,cf,借入有価証券代り金の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInCollateralMoneyForSecuritiesBorrowedOpeCF,duration,,false
2014,cai,cf,リース債権の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInLeaseReceivablesOpeCF,duration,,false
2014,cai,cf,リース債務の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInLeaseObligationsOpeCF,duration,,false
2014,cai,cf,リース投資資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInLeaseInvestmentAssetsOpeCF,duration,,false
2014,cai,cf,その他の流動資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInOtherCurrentAssetsOpeCF,duration,,false
2014,cai,cf,その他の流動負債の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInOtherCurrentLiabilitiesOpeCF,duration,,false
2014,cai,cf,その他の固定資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInOtherNoncurrentAssetsOpeCF,duration,,false
2014,cai,cf,その他の固定負債の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInOtherNoncurrentLiabilitiesOpeCF,duration,,false
2014,cai,cf,その他の資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInOtherAssetsOpeCF,duration,,false
2014,cai,cf,その他の負債の増減額（△は減少）、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInOtherLiabilitiesOpeCF,duration,,false
2014,cai,cf,その他の資産・負債の増減額、営業活動によるキャッシュ・フロー,jppfs_cor,IncreaseDecreaseInOtherAssetsLiabilitiesOpeCF,duration,,false
2014,cai,cf,預り敷金及び保証金の返還による支出、営業活動によるキャッシュ・フロー,jppfs_cor,RepaymentsOfLeaseAndGuaranteeDepositsReceivedOpeCF,duration,,false
2014,cai,cf,預り敷金及び保証金の受入による収入、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromLeaseAndGuaranteeDepositsReceivedOpeCF,duration,,false
2014,cai,cf,賃貸資産の取得による支出、営業活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfAssetsForRentOpeCF,duration,,false
2014,cai,cf,賃貸資産の売却による収入、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfAssetsForRentOpeCF,duration,,false
2014,cai,cf,受注工事損失引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー、造船業,jppfs_cor,IncreaseDecreaseInProvisionForLossOnConstructionContractsOpeCFVES,duration,,false
2014,cai,cf,保証工事引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー、造船業,jppfs_cor,IncreaseDecreaseInProvisionForConstructionWarrantiesOpeCFVES,duration,,false
2014,cai,cf,その他、営業活動によるキャッシュ・フロー,jppfs_cor,OtherNetOpeCF,duration,,false
2014,cai,cf,利息及び配当金の受取額、営業活動によるキャッシュ・フロー又は投資活動によるキャッシュ・フロー,jppfs_cor,InterestAndDividendsIncomeReceivedOpeCFInvCF,duration,,false
2014,cai,cf,利息の支払額、営業活動によるキャッシュ・フロー又は財務活動によるキャッシュ・フロー,jppfs_cor,InterestExpensesPaidOpeCFFinCF,duration,,false
2014,cai,cf,利息の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,InterestIncomeReceivedOpeCF,duration,,false
2014,cai,cf,法人税等の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,IncomeTaxesPaidOpeCF,duration,,false
2014,cai,cf,法人税等の還付額、営業活動によるキャッシュ・フロー,jppfs_cor,IncomeTaxesRefundOpeCF,duration,,false
2014,cai,cf,法人税等の支払額又は還付額（△は支払）、営業活動によるキャッシュ・フロー,jppfs_cor,IncomeTaxesPaidRefundOpeCF,duration,,false
2014,cai,cf,特別退職金の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForExtraRetirementPaymentsOpeCF,duration,,false
2014,cai,cf,補償金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromCompensationOpeCF,duration,,false
2014,cai,cf,収用補償金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromCompensationForExpropriationOpeCF,duration,,false
2014,cai,cf,移転補償金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromCompensationForRemovalOpeCF,duration,,false
2014,cai,cf,助成金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSubsidyIncome2OpeCF,duration,,false
2014,cai,cf,移転費用の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForRemovalExpensesOpeCF,duration,,false
2014,cai,cf,補助金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSubsidyOpeCF,duration,,false
2014,cai,cf,保険金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromInsuranceIncomeOpeCF,duration,,false
2014,cai,cf,損害賠償金の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,CompensationForDamagePaidOpeCF,duration,,false
2014,cai,cf,和解金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,SettlementPackageReceivedOpeCF,duration,,false
2014,cai,cf,和解金の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,SettlementPackagePaidOpeCF,duration,,false
2014,cai,cf,訴訟和解金の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,LitigationSettlementPaidOpeCF,duration,,false
2014,cai,cf,訴訟関連損失の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForLossOnLitigationOpeCF,duration,,false
2014,cai,cf,災害損失の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForLossOnDisasterOpeCF,duration,,false
2014,cai,cf,賃貸料の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromRentIncomeOpeCF,duration,,false
2014,cai,cf,役員退職慰労金の支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForDirectorsRetirementBenefitsOpeCF,duration,,false
2014,cai,cf,事業再編による支出、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForBusinessRestructuringOpeCF,duration,,false
2014,cai,cf,手形売却に伴う支払額、営業活動によるキャッシュ・フロー,jppfs_cor,PaymentsForSalesOfNotesReceivableTradeOpeCF,duration,,false
2014,cai,cf,持分法適用会社からの配当金の受取額、営業活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromDividendsIncomeFromEquityMethodAffiliateOpeCF,duration,,false
2014,cai,cf,その他の支出、営業活動によるキャッシュ・フロー,jppfs_cor,OtherPaymentsOpeCF,duration,,false
2014,cai,cf,その他の収入、営業活動によるキャッシュ・フロー,jppfs_cor,OtherProceedsOpeCF,duration,,false
2014,cai,cf,その他、営業活動によるキャッシュ・フロー、小計の下,jppfs_cor,OtherNetOpeCFSubtotal,duration,,false
2014,cai,cf,営業活動によるキャッシュ・フロー,jppfs_cor,NetCashProvidedByUsedInOperatingActivities,duration,,false
2014,cai,cf,投資活動によるキャッシュ・フロー [タイトル項目],jppfs_cor,NetCashProvidedByUsedInInvestmentActivitiesAbstract,duration,,true
2014,cai,cf,利息及び配当金の受取額、営業活動によるキャッシュ・フロー又は投資活動によるキャッシュ・フロー,jppfs_cor,InterestAndDividendsIncomeReceivedOpeCFInvCF,duration,,false
2014,cai,cf,有価証券の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfShortTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfShortTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券の増減額（△は増加）、投資活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInShortTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券の純増減額（△は増加）、投資活動によるキャッシュ・フロー,jppfs_cor,NetDecreaseIncreaseInShortTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有形固定資産の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfPropertyPlantAndEquipmentInvCF,duration,,false
2014,cai,cf,有形固定資産の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfPropertyPlantAndEquipmentInvCF,duration,,false
2014,cai,cf,投資有価証券の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,投資有価証券の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,貸付けによる支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsOfLoansReceivableInvCF,duration,,false
2014,cai,cf,貸付金の回収による収入、投資活動によるキャッシュ・フロー,jppfs_cor,CollectionOfLoansReceivableInvCF,duration,,false
2014,cai,cf,有価証券の売却及び償還による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesAndRedemptionOfSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券の償還による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromRedemptionOfSecuritiesInvCF,duration,,false
2014,cai,cf,投資有価証券の償還による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromRedemptionOfInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,投資有価証券の売却及び償還による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesAndRedemptionOfInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券及び投資有価証券の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfShortTermAndLongTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券及び投資有価証券の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfShortTermAndLongTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,有価証券及び投資有価証券の売却及び償還による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesAndRedemptionOfShortTermAndLongTermInvestmentSecuritiesInvCF,duration,,false
2014,cai,cf,無形固定資産の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfIntangibleAssetsInvCF,duration,,false
2014,cai,cf,無形固定資産の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfIntangibleAssetsInvCF,duration,,false
2014,cai,cf,有形及び無形固定資産の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfPropertyPlantAndEquipmentAndIntangibleAssetsInvCF,duration,,false
2014,cai,cf,有形及び無形固定資産の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfPropertyPlantAndEquipmentAndIntangibleAssetsInvCF,duration,,false
2014,cai,cf,固定資産の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfNoncurrentAssetsInvCF,duration,,false
2014,cai,cf,固定資産の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfNoncurrentAssetsInvCF,duration,,false
2014,cai,cf,固定資産の除却による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsForRetirementOfNoncurrentAssetsInvCF,duration,,false
2014,cai,cf,有形固定資産の除却による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsForRetirementOfPropertyPlantAndEquipmentInvCF,duration,,false
2014,cai,cf,資産除去債務の履行による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsForAssetRetirementObligationsInvCF,duration,,false
2014,cai,cf,ゴルフ会員権の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfGolfClubMembershipsInvCF,duration,,false
2014,cai,cf,ゴルフ会員権の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfGolfClubMembershipsInvCF,duration,,false
2014,cai,cf,会員権の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfMembershipsInvCF,duration,,false
2014,cai,cf,会員権の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfMembershipInvCF,duration,,false
2014,cai,cf,関係会社貸付けによる支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsOfLoansReceivableToSubsidiariesAndAffiliatesInvCF,duration,,false
2014,cai,cf,関係会社出資金の払込による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsForInvestmentsInCapitalOfSubsidiariesAndAffiliatesInvCF,duration,,false
2014,cai,cf,関係会社の整理による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromLiquidationOfSubsidiariesAndAffiliatesInvCF,duration,,false
2014,cai,cf,建設協力金の支払による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsOfConstructionAssistanceFundReceivablesInvCF,duration,,false
2014,cai,cf,建設協力金の回収による収入、投資活動によるキャッシュ・フロー,jppfs_cor,CollectionOfConstructionAssistanceFundReceivablesInvCF,duration,,false
2014,cai,cf,工事負担金等受入による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromContributionReceivedForConstructionInvCF,duration,,false
2014,cai,cf,定期預金の増減額（△は増加）、投資活動によるキャッシュ・フロー,jppfs_cor,DecreaseIncreaseInTimeDepositsInvCF,duration,,false
2014,cai,cf,定期預金の純増減額（△は増加）、投資活動によるキャッシュ・フロー,jppfs_cor,NetDecreaseIncreaseInTimeDepositsInvCF,duration,,false
2014,cai,cf,定期預金の預入による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PaymentsIntoTimeDepositsInvCF,duration,,false
2014,cai,cf,定期預金の払戻による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromWithdrawalOfTimeDepositsInvCF,duration,,false
2014,cai,cf,子会社の所有する親会社株式の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfParentStockHeldBySubsidiariesInvCF,duration,,false
2014,cai,cf,子会社出資金の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfInvestmentsInCapitalOfSubsidiariesInvCF,duration,,false
2014,cai,cf,子会社の清算による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromLiquidationOfSubsidiariesInvCF,duration,,false
2014,cai,cf,子会社株式の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfInvestmentsInSubsidiariesInvCF,duration,,false
2014,cai,cf,子会社株式の売却による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromSalesOfInvestmentsInSubsidiariesInvCF,duration,,false
2014,cai,cf,子会社の自己株式の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfTreasuryStockOfSubsidiariesInConsolidationInvCF,duration,,false
2014,cai,cf,子会社の自己株式の処分による収入、投資活動によるキャッシュ・フロー,jppfs_cor,ProceedsFromDisposalOfTreasuryStockOfSubsidiariesInConsolidationInvCF,duration,,false
2014,cai,cf,関係会社株式の取得による支出、投資活動によるキャッシュ・フロー,jppfs_cor,PurchaseOfStocksOfSubsidiariesAndAffiliatesInvCF,duration,,false
